year,name,engine_size,mileage(km),price(eur),link
2022,Volkswagen Tiguan,2.0 Diesel,103000,29900,https://www.donedeal.ie/cars-for-sale/volkswagen-tiguan-coming-into-stock-elegance-2-/40800139
2020,Toyota RAV4,2.5 Petrol Hybrid,112150,29990,https://www.donedeal.ie/cars-for-sale/toyota-rav4-rav4-sport-hybrid-2wd-auto/40800147
2015,Renault Clio,1.1 Petrol,135564,8890,https://www.donedeal.ie/cars-for-sale/renault-clio-1-2-dynamique-nav-75bhp-5spd/40800136
2016,BMW X1,2.0 Diesel,197296,13950,https://www.donedeal.ie/cars-for-sale/bmw-x1-sdrive-18d-se-manual/40792426
2016,Land Rover Range Rover,3.0 Diesel,202247,31995,https://www.donedeal.ie/cars-for-sale/land-rover-range-rover-vogue-3-0-tdv6-high-spec-n1/40201645
2024,Nissan Qashqai,1.5 Petrol Hybrid,31058,34895,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-epower-qashqai-sv-scrappage-price/38158299
2016,BMW X5,2.0 Petrol Plug-in Hybrid,113931,27950,https://www.donedeal.ie/cars-for-sale/2016-bmw-x5-2-0-xdrive40e-m-sport/40609135
2020,Mercedes-Benz E300,2.0 Diesel Plug-in Hybrid,144042,31950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-e300de-amg-premium-estate/40287807
2022,Hyundai Tucson,1.6 Petrol Hybrid,37510,34950,https://www.donedeal.ie/cars-for-sale/2022-hyundai-tucson-n-line-t-gdi-hev-a/40219293
2013,Nissan Qashqai,1.5 Diesel,234074,5995,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2013-new-nct/40607730?campaign=3
2018,Audi A1,1.0 Petrol,56226,18900,https://www.donedeal.ie/cars-for-sale/2018-audi-a1-1-0tfsi-auto-s-line-black-ed-spec/40739391?campaign=3
2021,Volkswagen Golf,1.4 Petrol Plug-in Hybrid,190566,21995,https://www.donedeal.ie/cars-for-sale/2021-volkswagen-golf-gte-s-a-13kwh-battery/40045250
2021,Ford S-Max,2.0 Diesel,248438,22950,https://www.donedeal.ie/cars-for-sale/ford-s-max-titanium-5dr-2-0-td-150bhp-7-seater/40083077
2016,Skoda Fabia,1.0 Petrol,62125,9395,https://www.donedeal.ie/cars-for-sale/skoda-fabia-1-0-petrol-2016-low-kilometers/40711152
2021,Tesla Model 3,84 kWh Electric,158536,22950,https://www.donedeal.ie/cars-for-sale/2021-tesla-model-3-long-range-awd/40648565
2017,Tesla Model X,90 kWh Electric,124706,29995,https://www.donedeal.ie/cars-for-sale/tesla-model-x-90-d-5dr-all-wheel-drive-6-seater/40641181
2017,Audi A5,2.0 Diesel,180238,20950,https://www.donedeal.ie/cars-for-sale/audi-a5-2-0-tdi-s-line-190ps-sportback-5dr-auto/40640153
2020,Land Rover Discovery,2.0 Diesel,117204,30950,https://www.donedeal.ie/cars-for-sale/land-rover-discovery-sport-2-0-d4e-7-seater/40499211
2021,Audi A6,2.0 Petrol Hybrid,143546,33950,https://www.donedeal.ie/cars-for-sale/2021-audi-a6-s-line-50-tfsi-e-quattro/40390310
2019,Ford Kuga,1.5 Diesel,130259,10995,https://www.donedeal.ie/cars-for-sale/ford-kuga-zetec-2-seat-commercial-2019-no-vat/40408642
2019,Mercedes-Benz E300,2.0 Diesel Plug-in Hybrid,100161,28950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-e300de-amg-306bhp-estate/39995425
2020,Mitsubishi Outlander,2.4 Petrol Plug-in Hybrid,175418,18950,https://www.donedeal.ie/cars-for-sale/2020-mitsubishi-outlander-2-4l-plug-in-ev-intense/40356644
2018,Volvo XC90,2.0 Diesel,194446,34950,https://www.donedeal.ie/cars-for-sale/volvo-xc90-d4-fwd-inscription-gt-7-seater-/39731876
2022,Mercedes-Benz GLE,2.0 Diesel Hybrid,133982,64950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-gle-class-350-amg-line-prem/40098184
2021,Tesla Model 3,84 kWh Electric,111446,24750,https://www.donedeal.ie/cars-for-sale/2021-tesla-model-3-3-long-range-awd/39943332
2024,Honda Fit,1.5 Petrol Hybrid,14327,20950,https://www.donedeal.ie/cars-for-sale/honda-fit-1-5-hybrid-automatic/39967769?campaign=3
2016,Volkswagen Touran,1.4 Petrol,100000,19950,https://www.donedeal.ie/cars-for-sale/volkswagen-touran-petrol-auto-ideal-family-car-7-s/38450945?campaign=3
2019,Mitsubishi Outlander,2.4 Petrol Plug-in Hybrid,111041,19950,https://www.donedeal.ie/cars-for-sale/2019-mitsubishi-outlander-dynamique-safety-phev/39204518
2020,Audi Q5,2.0 Petrol Plug-in Hybrid,178882,33950,https://www.donedeal.ie/cars-for-sale/audi-q5-s-ln-comp-55-tfsi-e-quattro-high-spec/39108172
2014,Land Rover Range Rover,3.0 Diesel,212536,21950,https://www.donedeal.ie/cars-for-sale/land-rover-range-rover-sport-lwb-3-0-tdv6-hse/38893648
2017,Audi A3,1.4 Petrol,53000,19500,https://www.donedeal.ie/cars-for-sale/audi-a3-1-4-sportsback-low-km-auto-new-nct/40800101
2020,Toyota Vitz,1.5 Petrol Hybrid,93558,13450,https://www.donedeal.ie/cars-for-sale/toyota-vitz-2020/40523005
2021,Mini Countryman,1.5 Petrol Plug-in Hybrid,120700,25900,https://www.donedeal.ie/cars-for-sale/2021phev-mini-countryman-cooper-s-all-4-sport1-/40406984
2017,Audi Q3,1.4 Petrol,61154,21900,https://www.donedeal.ie/cars-for-sale/audi-q3-sportautoonly-38-000-miles/40633661
2018,BMW X3,2.0 Diesel,85010,32995,https://www.donedeal.ie/cars-for-sale/2018-bmw-x3-m-sport-x-drive-low-miles/40697393
2017,Mini Countryman,1.6 Diesel,42243,15900,https://www.donedeal.ie/cars-for-sale/2017-mini-countryman-only-26k-miles-1-6-diesel/40648401
2024,Nissan X-Trail,1.5 Hybrid,20185,41995,https://www.donedeal.ie/cars-for-sale/nissan-x-trail-epower-x-trail-sv-premium-5-seater/38808875
2015,Skoda Fabia,1.2 Petrol,75000,8950,https://www.donedeal.ie/cars-for-sale/skoda-fabia-2015-1-2-petrol-low-mileage/40800060
2023,Land Rover Range Rover,3.0 Petrol Plug-in Hybrid,34000,108950,https://www.donedeal.ie/cars-for-sale/land-rover-range-rover-p510e-first-edition-510ps/40778867
2017,BMW X1,2.0 Diesel,79062,21950,https://www.donedeal.ie/cars-for-sale/bmw-x1-2-0-diesel-cream-leather-automatic-low-kms/40638513
2017,Volkswagen Touareg,3.0 Diesel,298533,20950,https://www.donedeal.ie/cars-for-sale/2017-volkswagen-touareg-3-0tdi-4motion-no-vat/40627560
2021,Mitsubishi Outlander,2.4 Petrol Plug-in Hybrid,87623,25950,https://www.donedeal.ie/cars-for-sale/mitsubishi-outlander-design-phev-13-8kwh-battery/40508888
2021,Audi A4,2.0 Petrol,124719,25950,https://www.donedeal.ie/cars-for-sale/2021-audi-a4-technik-35-tfsi-mhev/40457381
2017,Kia Venga,1.4 Petrol,178004,9950,https://www.donedeal.ie/cars-for-sale/kia-venga-1-4-petrol-finance-available-warranty/40170758?campaign=3
2015,Nissan March,1.2 Petrol,65000,8500,https://www.donedeal.ie/cars-for-sale/nissan-march-nismo-2015-low-milage-65k-km/39856875?campaign=3
2025,Honda Civic,2.0 Petrol Hybrid,7450,46950,https://www.donedeal.ie/cars-for-sale/honda-civic-2-0-i-mmd-e-hev-advance/39772175?campaign=3
2022,BMW X3,80 kWh Electric,36340,41950,https://www.donedeal.ie/cars-for-sale/bmw-ix3-m-sport-80kwh-battery-cream-leather/40627416
2021,Audi A6,2.0 Petrol Plug-in Hybrid,171834,33950,https://www.donedeal.ie/cars-for-sale/audi-a6-s-line-black-edition-50-tfsi-e-quattro/40283006
2017,BMW X5,2.0 Petrol Plug-in Hybrid,231613,26950,https://www.donedeal.ie/cars-for-sale/bmw-x5-xdrive-40e-m-sport-hybrid-panoramic-sunroof/40125798
2022,BMW X3,80 kWh Electric,125356,34995,https://www.donedeal.ie/cars-for-sale/bmw-ix3-2022-m-sport-pro-80kwh-battery-high-spec/40493777
2022,Volkswagen Golf,1.4 Petrol Plug-in Hybrid,113442,27950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-gte-s-a-dsg-high-spec-222-reg/40363491
2020,Land Rover Range Rover,2.0 Petrol Plug-in Hybrid,66468,49995,https://www.donedeal.ie/cars-for-sale/land-rover-range-rover-sport-2-0-phev-high-spec/40066778
2021,Mercedes-Benz A-Class,1.3 Petrol Plug-in Hybrid,104034,28950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-cla-class-250e-1-3-amg-line-premium/38225188
2020,Renault Kangoo,Electric,22563,6250,https://www.donedeal.ie/cars-for-sale/renault-kangoo-2020/40800030
2025,Peugeot 2008,Electric,6989,28795,https://www.donedeal.ie/cars-for-sale/peugeot-2008-allure-evdigital-dashmultifunctio/40315685
2019,Skoda Kodiaq,1.5 Petrol,71960,35950,https://www.donedeal.ie/cars-for-sale/skoda-kodiaq-7s-style-1-5-tsi-150hp-dsg-4dr-auto/40506519
2014,Ford Mondeo,1.6 Diesel,227000,6950,https://www.donedeal.ie/cars-for-sale/2014-ford-mondeo-1-6-dci/39621312
2019,Mitsubishi Outlander,2.4 Petrol Plug-in Hybrid,94659,22950,https://www.donedeal.ie/cars-for-sale/mitsubishi-outlander-black-half-leather-factory/40352419?campaign=3
2019,Audi A5,2.0 Petrol,90000,30950,https://www.donedeal.ie/cars-for-sale/audi-a5-40-tfsi-sport-90k-kms-heated-leather-/39741207?campaign=3
2013,Ford Galaxy,2.0 Diesel,249000,8450,https://www.donedeal.ie/cars-for-sale/2013-ford-galaxy-2-0-automatic/39867522
2017,Audi A4,2.0 Diesel,165762,18950,https://www.donedeal.ie/cars-for-sale/2017-audi-a4-2-0-tdi-sport/40398714
2016,Ford Focus,1.5 Diesel,203000,10950,https://www.donedeal.ie/cars-for-sale/2016-ford-focus-1-5-titanium/38999693
2014,Audi A3,1.4 Petrol,102000,12950,https://www.donedeal.ie/cars-for-sale/2014-audi-a3-1-4-petrol-automatic/39353949
2017,Audi A5,2.0 Diesel,219000,22950,https://www.donedeal.ie/cars-for-sale/2017-audi-a5-2-0-sline-automatic/39219724
2014,Audi A4,2.0 Diesel,294000,11950,https://www.donedeal.ie/cars-for-sale/2014-audi-a4-sline-black-edition/38940817
2025,Mazda CX-5,2.0 Petrol,100,44450,https://www.donedeal.ie/cars-for-sale/mazda-cx-5-exclusive-line-2-0p-165ps-6-year-war/40221592
2023,Hyundai Kona,1.6 Petrol Hybrid,27000,32500,https://www.donedeal.ie/cars-for-sale/hyundai-kona-hybrid-signature-two-tone/40588770
2017,Volkswagen Golf,1.6 Diesel,189000,14450,https://www.donedeal.ie/cars-for-sale/2017-volkswagen-golf-1-6-tdi/40456207
2014,Volkswagen Golf,1.2 Petrol,102000,8995,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2014-tsi-low-mileage/40799993
2013,Fiat 500,1.0 Petrol,75638,7995,https://www.donedeal.ie/cars-for-sale/fiat-500-1-0-twin-air-pop-auto/40488599
2023,BMW X3,80 kWh Electric,26001,50950,https://www.donedeal.ie/cars-for-sale/bmw-ix3-m-sport-pro/40294140
2014,Hyundai ix35,1.7 Diesel,128737,8995,https://www.donedeal.ie/cars-for-sale/hyundai-ix35/40745228
2011,Peugeot 508,1.6 Diesel,159809,3995,https://www.donedeal.ie/cars-for-sale/peugeot-508/40745169
2019,Hyundai Kona,64 kWh Electric,54000,17800,https://www.donedeal.ie/cars-for-sale/191-hyundai-kona-ev-64kwh-low-miles-warranty/40732440
2019,Hyundai Kona,64 kWh Electric,57000,17800,https://www.donedeal.ie/cars-for-sale/192-hyundai-kona-64kwh-low-miles-warranty/40675898
2024,Mercedes-Benz A-Class,1.3 Petrol Plug-in Hybrid,5820,42950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-a-class-a-250-e-phev-amg-line-premi/40536712?campaign=3
2019,Skoda Kodiaq,2.0 Diesel,170000,31800,https://www.donedeal.ie/cars-for-sale/191-skoda-kodiaq-2-0-tdi-190hp-dsg-4x4-sportline-7/40635864
2014,Volvo XC60,2.0 Diesel,162000,12750,https://www.donedeal.ie/cars-for-sale/142-volvo-xc60-2-0d-181ps-auto-low-miles/40596816
2015,Nissan Qashqai,1.5 Diesel,244619,8999,https://www.donedeal.ie/cars-for-sale/151-nissan-qashqai-1-5d-tekna-nct-warranty/40568760
2015,Renault Megane,1.5 Diesel,168000,7800,https://www.donedeal.ie/cars-for-sale/152-renault-megane-1-5d-gt-line-estate-warranty/40530238
2014,Peugeot 5008,1.6 Diesel,109000,7800,https://www.donedeal.ie/cars-for-sale/141-peugeot-5008-1-6d-low-miles-high-spec/40533338
2014,Skoda Yeti,2.0 Diesel,294509,7950,https://www.donedeal.ie/cars-for-sale/142-skoda-yeti-2-0tdi-4wd-170ps-laurin-clement/40524809
2014,Mazda CX-5,2.2 Diesel,168000,9950,https://www.donedeal.ie/cars-for-sale/142-mazda-cx-5-2-2d-platinum-low-miles-warranty/40511880
2010,Renault Clio,Ethanol Petrol,272000,2700,https://www.donedeal.ie/cars-for-sale/renault-clio-2010-1-1petrol-new-nct-warranty/40494748
2016,Ford S-Max,2.0 Diesel,173808,14800,https://www.donedeal.ie/cars-for-sale/162-ford-s-max-2-0d-titanium-warranty/40411522
2016,Dacia Sandero,1.5 Diesel,117000,7800,https://www.donedeal.ie/cars-for-sale/162-dacia-sandero-stepway-1-5cdi-low-miles/39497982
2012,Honda Insight,1.3 Petrol Hybrid,173808,6999,https://www.donedeal.ie/cars-for-sale/2012-honda-insight-1-4-i-vtec-hybrid/39255667
2013,Jaguar XF,2.2 Diesel,165000,9950,https://www.donedeal.ie/cars-for-sale/131-jaguar-xf-2-2d-163ps-luxury-low-miles/39229141
2013,Seat Alhambra,2.0 Diesel,212000,8495,https://www.donedeal.ie/cars-for-sale/seat-alhambra-2013-7-seater/40436477
2023,Toyota Prius,1.8 Petrol Hybrid,5648,30495,https://www.donedeal.ie/cars-for-sale/toyota-prius-hybrid-auto-new-model/39985647
2015,Honda Fit,1.5 Petrol Hybrid,126287,9199,https://www.donedeal.ie/cars-for-sale/honda-fit-1-5-hybrid-automatic/40774010
2014,Volkswagen Polo,1.2 Petrol,114025,9450,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-1-2-automatic/40706036
2014,Renault Clio,1.2 Petrol,131028,8799,https://www.donedeal.ie/cars-for-sale/renault-clio-gt-1-2-automatic/40641086
2016,Mercedes-Benz A-Class,1.6 Petrol,131003,17450,https://www.donedeal.ie/cars-for-sale/mercedes-benz-a-class-a180-1-5-petrol-automatic-fi/40494306?campaign=3
2017,Citroen C3,1.2 Petrol,60290,11450,https://www.donedeal.ie/cars-for-sale/citroen-c3-1-2-auto-alloy-wheels/40075082?campaign=3
2015,Volkswagen Golf,1.2 Petrol,86049,9950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-estate-1-2-automatic/40538728
2014,Peugeot 3008,1.6 Diesel,221000,5495,https://www.donedeal.ie/cars-for-sale/peugeot-3008-2014/40599742
2009,Volkswagen Golf,2.0 Petrol,175000,13900,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-pirelli-ed-gti-2-0-petrol/40799925
2014,Hyundai ix35,1.7 Diesel,224824,6995,https://www.donedeal.ie/cars-for-sale/hyundai-ix35-2014/40510028
2024,Nissan Qashqai,1.3 Petrol,25899,32495,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-1-3-pet-mild-hybrid-sv-premium-pri/38126361
2023,Toyota Corolla,1.8 Petrol Hybrid,33950,28950,https://www.donedeal.ie/cars-for-sale/toyota-corolla-hybrid-luna/40178335
2015,Toyota Corolla,1.4 Diesel,186000,8495,https://www.donedeal.ie/cars-for-sale/toyota-corolla-2015/40248706
2025,Hyundai i30,1.0 Petrol,100,32950,https://www.donedeal.ie/cars-for-sale/hyundai-i30-n-line-petrol/40711655
2021,Mazda CX-5,2.2 Diesel,128944,23995,https://www.donedeal.ie/cars-for-sale/mazda-cx-5-g-t-line-low-mileage-finance-warrant/40690704
2016,Toyota Corolla,1.4 Diesel,179000,9495,https://www.donedeal.ie/cars-for-sale/toyota-corolla-2016-low-mileage-diesel/39964240
2011,Audi A4,2.0 Diesel,258000,5495,https://www.donedeal.ie/cars-for-sale/audi-a4-2011/40509979
2016,Peugeot 2008,1.2 Petrol,125000,9995,https://www.donedeal.ie/cars-for-sale/peugeot-2008-2016-automatic/40675104
2023,Renault Clio,1.0 Petrol,56686,16745,https://www.donedeal.ie/cars-for-sale/renault-clio-evolution-1-0-petrol-manual/40799884
2014,Ford Kuga,2.0 Diesel,169000,9995,https://www.donedeal.ie/cars-for-sale/ford-kuga-2014-4wd-low-mileage/40643308
2015,Nissan Qashqai,1.5 Diesel,212000,7995,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2015/40539942
2011,Peugeot 3008,1.6 Diesel,185000,3695,https://www.donedeal.ie/cars-for-sale/peugeot-3008-2011/40634828
2023,Renault Clio,1.0 Petrol,68410,16745,https://www.donedeal.ie/cars-for-sale/renault-clio-evolution-1-0-petrol-manual/40799882
2013,Citroen C3,1.0 Petrol,118400,5495,https://www.donedeal.ie/cars-for-sale/citroen-c3-2013-low-mileage/40696140
2017,Nissan Leaf,24 kWh Electric,83000,5995,https://www.donedeal.ie/cars-for-sale/nissan-leaf-2017-full-electric-120km-range/39968067
2022,Hyundai Tucson,1.6 Petrol Hybrid,144518,27995,https://www.donedeal.ie/cars-for-sale/hyundai-tucson-2022-1-6-hybrid-executive-plus-spec/40799799
2025,Volvo XC90,2.0 Petrol Plug-in Hybrid,804,96950,https://www.donedeal.ie/cars-for-sale/volvo-xc90-ultra-model/40635525
2021,Volkswagen Golf,1.0 Petrol,38783,22500,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-0-etsi-110hp-low-kms/40799862
2025,Citroen C5 Aircross,1.5 Diesel,9000,42450,https://www.donedeal.ie/cars-for-sale/citroen-c5-aircross-plus-pack-blue-hdi-130-eat8-au/40071747
2015,Audi A3,1.4 Petrol,37502,14995,https://www.donedeal.ie/cars-for-sale/2015-audi-a3-1-4-tfsi-automatic/39218894
2021,Kia Sportage,1.6 Diesel,196000,21950,https://www.donedeal.ie/cars-for-sale/kia-sportage-1-6-crdi-k2-5dr-estate-buy-with-c/39310324?campaign=3
2023,Hyundai Tucson,1.6 Diesel,67181,28950,https://www.donedeal.ie/cars-for-sale/hyundai-tucson-tucson-just-arrived/40717219?campaign=3
2021,Peugeot 5008,1.2 Petrol,57000,32950,https://www.donedeal.ie/cars-for-sale/peugeot-5008-1-2-allure-1-owner-low-miles/40226727?campaign=3
2025,Citroen C5 Aircross,1.5 Diesel,9000,42450,https://www.donedeal.ie/cars-for-sale/citroen-c5-aircross-plus-pack-blue-hdi-130-eat8-au/40071747
2015,Audi A3,1.4 Petrol,37502,14995,https://www.donedeal.ie/cars-for-sale/2015-audi-a3-1-4-tfsi-automatic/39218894
2017,Mercedes-Benz E-Class,2.1 Diesel,12735,27950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-deposit-taken-220-d-cou/40658013
2019,Renault Kadjar,1.5 Diesel,112000,18888,https://www.donedeal.ie/cars-for-sale/being-prepared-renault-kadjar-2019/40799801
2015,Volkswagen Golf,1.4 Petrol,102997,14495,https://www.donedeal.ie/cars-for-sale/2015-volkswagen-golf-1-4-tsi-high-line-automatic/40206988
2014,Ford Fiesta,1.0 Petrol,128385,8995,https://www.donedeal.ie/cars-for-sale/2014-ford-fiesta-st-line-1-0-petrol-autowarranty/39032476
2015,Audi A3,1.4 Petrol,75960,13995,https://www.donedeal.ie/cars-for-sale/2015-audi-a3-1-4-tfsi-automatic/39978452
2015,Audi A3,1.4 Petrol,101999,13995,https://www.donedeal.ie/cars-for-sale/2015-audi-a3-1-4-tfsi-automatic-warranty/39847334
2017,Fiat 500,1.0 Petrol,88996,11495,https://www.donedeal.ie/cars-for-sale/2017-fiat-500-twin-air-auto-carplay-installed/39847406
2022,Nissan Leaf,62 kWh Electric,75582,20495,https://www.donedeal.ie/cars-for-sale/nissan-leaf-leaf-sv-premium-62-kwh-big-battery/40661897
2017,BMW X3,2.0 Diesel,83550,24995,https://www.donedeal.ie/cars-for-sale/2017-bmw-x3-only-51k-miles-1-owner-from-new/40697026
2019,Audi A5,2.0 Diesel,113505,31900,https://www.donedeal.ie/cars-for-sale/2019-audi-a5-s-line-sportback-automatic/40696923
2018,Audi A4,2.0 Diesel,157877,17900,https://www.donedeal.ie/cars-for-sale/2018-audi-a4-sport-2-0-diesel/40648415
2026,Citroen C4,1.2 Petrol Hybrid,4,37190,https://www.donedeal.ie/cars-for-sale/citroen-c4-new-model-max-model-hybrid-136ps/39555150
2022,Volkswagen Polo,1.0 Petrol,44003,23900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-1-0-tsi-95hp-r-line/40433366
2020,Toyota Prius,1.8 Petrol Hybrid,109435,18999,https://www.donedeal.ie/cars-for-sale/toyota-prius-2020-topspces-model/40695805
2014,Audi A1,1.4 Petrol,74029,13799,https://www.donedeal.ie/cars-for-sale/audi-a1-s-line-2014-autoamtic/40505572
2016,Volkswagen Beetle,1.2 Petrol,112096,12650,https://www.donedeal.ie/cars-for-sale/volkswagen-beetle-automatic/40129419?campaign=3
2017,Seat Leon,1.2 Petrol,159722,12750,https://www.donedeal.ie/cars-for-sale/seat-leon-2017-1-2-tsi-manual-2-year-nct/40377382?campaign=3
2016,Skoda Superb,2.0 Diesel,260730,10950,https://www.donedeal.ie/cars-for-sale/skoda-superb-2016-new-nct-01-27/40799716
2023,Skoda Kodiaq,2.0 Diesel,59999,47950,https://www.donedeal.ie/cars-for-sale/skoda-kodiaq-style-2-0tdi-150bhp-dsg-7-seater/40197818
2023,BMW X5,3.0 Petrol Plug-in Hybrid,44128,79950,https://www.donedeal.ie/cars-for-sale/bmw-x5-xdrive45e-m-sport/40282477
2016,Audi A1,1.0 Petrol,75000,12950,https://www.donedeal.ie/cars-for-sale/audi-a1-2016-1-0-5dr-auto-low-kms/38888729
2017,Volkswagen Golf,1.2 Petrol,64000,15450,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2017-1-2-tsi-5dr-auto-low-kms/40593363
2017,Volkswagen Golf,1.2 Petrol,82192,13950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2017-1-2-5dr-auto-estate-low-km/40584945
2015,Renault Clio,1.2 Petrol,106545,9950,https://www.donedeal.ie/cars-for-sale/renault-clio-2015-1-2-5dr-automatic-low-kms/40682821
2016,Volkswagen Golf,1.2 Petrol,60000,12450,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2016-1-2-tsi-auto-estate-camera/40683102
2015,Volkswagen Golf,1.2 Petrol,45000,12950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2015-1-2-tsi-5dr-auto-low-kms/40683381
2015,Volkswagen Golf,1.2 Petrol,58000,12950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2015-1-2-tsi-5dr-auto-comfortline/40314558
2018,Toyota Prius,1.8 Hybrid,97000,14450,https://www.donedeal.ie/cars-for-sale/toyota-prius-2018-1-8-hybrid-auto-low-kms/39988008
2015,Nissan Qashqai,1.6 Diesel,223006,11950,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-1-6-dci-accenta-automatic-finance-a/40751260?campaign=3
2020,BMW X5,3.0 Petrol Plug-in Hybrid,55000,56900,https://www.donedeal.ie/cars-for-sale/2020-bmw-x5-45e-xdrive-msport-pro-full-spec/40609938?campaign=3
2019,Toyota Camry,2.5 Petrol Hybrid,62000,22950,https://www.donedeal.ie/cars-for-sale/toyota-camry-toyota-camry-2-5-hybrid-62k-kms-r/40019110?campaign=3
2018,Toyota Prius,1.8 Hybrid,97000,14450,https://www.donedeal.ie/cars-for-sale/toyota-prius-2018-1-8-hybrid-auto-low-kms/39988008
2018,Toyota Prius,1.8 Petrol Hybrid,102210,14450,https://www.donedeal.ie/cars-for-sale/toyota-prius-2018-1-8-hybrid-automatic-low-kms/40626881
2018,Ford Fiesta,1.1 Petrol,154801,9950,https://www.donedeal.ie/cars-for-sale/ford-fiesta-2018-1-1-5dr-70ps-zetec/40640445
2016,Audi A3,1.4 Petrol,46000,14950,https://www.donedeal.ie/cars-for-sale/audi-a3-2016-1-4-tfsi-5dr-auto-low-kms/40412906
2015,Volkswagen Golf,1.2 Petrol,64000,12950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2015-1-2-tsi-5dr-auto-comfortline/39894101
